VARIABLES= x,y,z,cp
 zone  i=           8  j=          37
   21.57720       2.177940       1.238500     -1.2232000E-02
   21.57700       2.604730       1.125940     -2.6170600E-02
   21.57720       3.038610       1.052610     -6.1744500E-02
 zone  i=           8  j=          37
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.5087690    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.4383160    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.3492920    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.3151470    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.2843310    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.2668810    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.2653100    
  1.1000000E-04  0.0000000E+00  3.1600001E-03  0.2659480    
  0.2681100      0.5333800      1.5920000E-02  0.5974790    
  0.3145100      0.4596900     -1.9900000E-03  0.4564330    
  0.3617500      0.3849300     -1.3360000E-02  0.3221580    
  0.4092100      0.3098100     -2.1539999E-02  0.2498960    
  0.4566400      0.2335600     -2.8080000E-02  0.2200940    
  0.5039500      0.1564500     -3.3059999E-02  0.2119190    
  0.5511500      7.8419998E-02 -3.6740001E-02  0.2088340    
  0.5982400      0.0000000E+00 -3.9749999E-02  0.2050770    
  0.8340700      0.7645500      4.1299999E-02  0.2231290    
  0.8816900      0.6733900     -1.5820000E-02  0.1940050    
  0.9344800      0.5590900     -5.0319999E-02  0.1468440    
  0.9880700      0.4467200     -5.8929998E-02  0.1317830    
   1.040880      0.3374500     -6.0540002E-02  0.1360020    
   1.093210      0.2266300     -6.2830001E-02  0.1417450    
   1.145330      0.1136900     -6.5480001E-02  0.1438020    
   1.197260      0.0000000E+00 -6.7800000E-02  0.1366700    
   1.432950      0.8998800      6.7690000E-02  8.3073698E-02
   1.479670      0.8069000     -1.5310000E-02  8.8267297E-02
   1.534820      0.6635100     -6.3879997E-02  7.8028001E-02
   1.586950      0.5316000     -7.8979999E-02  8.7375604E-02
   1.639520      0.4007300     -8.4210001E-02  9.6919402E-02
   1.692030      0.2695400     -8.8079996E-02  9.9650398E-02
   1.744290      0.1352800     -9.2540003E-02  0.1010150    
   1.796290      0.0000000E+00 -9.5700003E-02  9.5264502E-02
   2.037610       1.007140      9.4209999E-02  5.2469298E-02
   2.084570      0.9056400     -6.8600001E-03  6.5741301E-02
   2.137780      0.7509200     -6.3579999E-02  7.3389500E-02
   2.189060      0.6024700     -9.3390003E-02  7.9288900E-02
   2.240860      0.4528000     -0.1067300      8.0701597E-02
   2.292570      0.3045200     -0.1133200      7.8573696E-02
   2.344080      0.1528700     -0.1198900      7.7197798E-02
   2.395300      0.0000000E+00 -0.1238400      7.3909000E-02
   2.644900       1.098480      0.1207700      3.7177801E-02
   2.692370      0.9831800      4.3299999E-03  5.1289499E-02
   2.742820      0.8257800     -5.9149999E-02  5.8071699E-02
   2.793200      0.6629100     -0.1009000      5.7605699E-02
   2.843500      0.4988000     -0.1243100      5.7913501E-02
   2.893930      0.3350700     -0.1365900      5.9913501E-02
   2.944270      0.1682100     -0.1466200      6.1864901E-02
   2.994330      0.0000000E+00 -0.1518200      6.1307698E-02
   3.253730       1.178900      0.1473500      2.7046001E-02
   3.300900       1.051090      2.0900000E-02  3.8980398E-02
   3.349380      0.8879300     -5.1849999E-02  4.4338301E-02
   3.398080      0.7161100     -0.1038300      4.4722401E-02
   3.446920      0.5401500     -0.1380900      4.7083799E-02
   3.495810      0.3625200     -0.1581800      5.0603598E-02
   3.544710      0.1819800     -0.1726600      5.2801400E-02
   3.593380      0.0000000E+00 -0.1793700      5.5172998E-02
   3.863520       1.251660      0.1739500      2.0307001E-02
   3.909400       1.115340      4.1520000E-02  3.1770501E-02
   3.956420      0.9434500     -4.2309999E-02  3.6908399E-02
   4.003530      0.7635400     -0.1040200      3.6170501E-02
   4.050820      0.5773900     -0.1484900      3.6325101E-02
   4.098030      0.3876600     -0.1778400      3.7182301E-02
   4.145330      0.1946500     -0.1977300      3.8548600E-02
   4.192450      0.0000000E+00 -0.2062400      3.6433201E-02
   4.473950       1.318890      0.2005600      1.5335900E-02
   4.518190       1.175480      6.3259996E-02  2.6925299E-02
   4.563760      0.9948500     -3.1569999E-02  3.2523099E-02
   4.609310      0.8066200     -0.1022300      3.1986900E-02
   4.655010      0.6112500     -0.1565000      3.2444600E-02
   4.700500      0.4109500     -0.1956500      3.4267899E-02
   4.746090      0.2064900     -0.2217400      3.6412600E-02
   4.791570      0.0000000E+00 -0.2322500      3.7653700E-02
   5.084880       1.381410      0.2271500      1.1601200E-02
   5.127510       1.230210      8.4370002E-02  2.3619501E-02
   5.171450       1.042200     -2.0550000E-02  3.0410901E-02
   5.215350      0.8460200     -9.9509999E-02  3.1149300E-02
   5.259430      0.6421700     -0.1629200      3.2044999E-02
   5.303160      0.4325100     -0.2117600      3.3354901E-02
   5.346970      0.2176000     -0.2445900      3.4715898E-02
   5.390720      0.0000000E+00 -0.2572800      3.6660101E-02
   5.696210       1.439960      0.2537000      8.6905099E-03
   5.737230       1.280690      0.1048500      2.0347500E-02
   5.779400       1.086370     -9.5100002E-03  2.6821701E-02
   5.821600      0.8825100     -9.6620001E-02  2.7033200E-02
   5.864030      0.6706900     -0.1683800      2.6939901E-02
   5.905970      0.4525100     -0.2264600      2.7500199E-02
   5.947950      0.2280800     -0.2662800      2.8992301E-02
   5.989920      0.0000000E+00 -0.2812500      2.9665900E-02
   6.307800       1.495710      0.2803000      7.1364599E-03
   6.347210       1.328190      0.1253800      1.8024100E-02
   6.387510       1.128520      1.4700000E-03  2.4261501E-02
   6.428000      0.9172200     -9.3850002E-02  2.4806300E-02
   6.468750      0.6975700     -0.1732800      2.4760701E-02
   6.508890      0.4713200     -0.2399700      2.5070099E-02
   6.549000      0.2381000     -0.2868200      2.6368299E-02
   6.589160      0.0000000E+00 -0.3041100      2.6810801E-02
   6.919500       1.550080      0.3070700      7.1088499E-03
   6.957240       1.374270      0.1467300      1.7542001E-02
   6.995690       1.169650      1.2440000E-02  2.4394499E-02
   7.034470      0.9511500     -9.1210000E-02  2.6303999E-02
   7.073530      0.7236400     -0.1778600      2.6991401E-02
   7.111860      0.4894300     -0.2524600      2.7090600E-02
   7.150110      0.2478500     -0.3062100      2.7688701E-02
