iteration,Lift,passenger,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,param_32,param_33,param_34,param_35,param_36,param_37,param_38,param_39,param_40,param_41,param_42,param_43,param_44,param_45,param_46,param_47,param_48,param_49,param_50,param_51,param_52,param_53,param_54,param_55,param_56,param_57,param_58,param_59,param_60,param_61,param_62,param_63,param_64,param_65,param_66,param_67,param_68,param_69,param_70,param_71,param_72,param_73,param_74,param_75,param_76,param_77,param_78,param_79,param_80,param_81,param_82,param_83,param_84,param_85,param_86,param_87,param_88,param_89,param_90,param_91,param_92,param_93,param_94,param_95,param_96,param_97,param_98,param_99,param_100,param_101,param_102,param_103,param_104,param_105,param_106,param_107,param_108,param_109,param_110,param_111,param_112,param_113,param_114,param_115,param_116,param_117,param_118,param_119,param_120,param_121,param_122,param_123,param_124,param_125,param_126,param_127,param_128,param_129,param_130,param_131,param_132,param_133,param_134,param_135,param_136,param_137,param_138,param_139,param_140,param_141,param_142,param_143,param_144,param_145,param_146,param_147,param_148,param_149,param_150,param_151,param_152,param_153,param_154,param_155,param_156,param_157,param_158,param_159,param_160,param_161,param_162,param_163,param_164,param_165,param_166,param_167
937,1279996,138,0,0.00888718,0.036715313,0.065367809,0.114069759,-0.035397857,0.147565492,0.02343321,0.024778043,0.089151783,-0.001503625,-0.121978679,0.0485208,-0.128163794,0.000935502,0.05515641,-0.254996295,0.069121413,-0.155656899,-0.018812555,72.04188904,-0.098482828,0.015890713,0.015890713,2,-0.017396621,-7.55E-05,0.210446448,-0.092589071,0.109133777,0.080557387,0.0183974,0.017452889,0.038433888,-0.015549933,-0.016323055,-0.185301459,0.117070932,-0.269143849,0.24466371,-0.433535608,0.126418811,-0.197776357,12.68898103,69.86971209,0.142225253,0.019593041,0.019593041,4,0.02019526,0.024683412,0.122619844,-0.026332927,0.159097171,-0.065216461,0.099006755,-0.004716655,0.101144867,-0.010978058,-0.081912707,0.027737505,-0.155426441,0.065147348,-0.062284079,-0.191787844,0.083720672,-0.13636374,29.26468654,69.03886034,0.56648631,0.015851713,0.015851713,6,0.030852536,0.08819126,-0.024483993,0.150691886,-0.057691322,0.083856574,0.032858947,0.048149989,0.081110438,0.026045074,-0.068673287,0.034399505,-0.138109553,0.054911357,-0.124476915,-0.040003708,0.019517662,-0.055570247,40.94608118,68.67248426,1.440469672,0.004096707,0.004096707,8,0.039332905,0.079828203,0.000551168,0.12335389,-0.028910536,0.085162878,0.046034967,0.071317237,0.036870366,-0.039517565,-0.073058001,0.051768416,-0.176370269,0.162820655,-0.206642722,0.089061052,-0.0508429,0.021466667,49.35438854,68.72949331,1.733481816,-0.001210722,-0.001210722,10,0.003634527,0.052424226,0.020726366,0.11352609,0.03797602,0.062184436,0.075373198,0.043431025,0.049754923,-0.047606334,-0.098669131,0.061888396,-0.206844106,0.152343668,-0.232171448,0.10826441,-0.055071209,0.013298548,55.08616189,69.71940645,1.983027739,-0.003539291,-0.003539291,14.18,0.044166141,0.055076496,-0.028019485,0.134433389,0.014653974,0.041407203,0.044928113,0.088936759,0.037844105,-0.025155606,-0.100471946,0.02145765,-0.153964032,0.123822157,-0.225633348,0.087325506,-0.043013576,0.008247354,66.78604087,71.69263143,2.905494427,-0.016524691,-0.016524691
946,1226320,162,0,0.008117845,0.044555714,0.057117039,0.098355756,-0.029106943,0.159760889,0.004968885,0.027565854,0.125569814,-0.017479859,-0.081532469,0.029371103,-0.090774564,-0.012266582,0.04340068,-0.295957885,0.049661645,-0.163465652,-0.089330011,71.93360023,-0.107868396,0.015890713,0.015890713,2,0.01929615,0.00218588,0.223498828,-0.045122697,0.056935311,0.080660158,0.01784789,0.009594043,0.082842752,-0.00596402,-0.021742688,-0.151735966,0.117692466,-0.282645081,0.22710051,-0.440297461,0.158098822,-0.156349273,12.58842531,69.7852257,0.062756942,0.019593041,0.019593041,4,0.007976328,0.042019236,0.11505082,-0.029766081,0.151628693,-0.065862292,0.081489,-0.001793777,0.065321956,-0.004978915,-0.087162252,-0.004795494,-0.130978666,0.072656178,-0.056405823,-0.238137919,0.084870384,-0.156680119,29.38860775,68.94434202,0.650107285,0.015851713,0.015851713,6,-0.003279698,0.063804565,-0.045798091,0.132757343,-0.040539875,0.075982391,0.033868145,0.027513495,0.044295377,-0.026077456,-0.062537728,0.034327249,-0.119630967,0.077115023,-0.093080926,-0.033419467,-0.037297424,-0.056437535,40.85539316,68.64564972,1.407811288,0.004096707,0.004096707,8,-0.006528403,0.053057803,0.014493479,0.137457818,-0.003837421,0.059431108,0.025532192,0.06934845,0.018748562,-0.016539011,-0.050340405,0.0413031,-0.145846678,0.137077513,-0.194904316,0.099220409,-0.015147088,0.007420055,49.47035847,68.83073438,1.799811669,-0.001210722,-0.001210722,10,0.025109932,0.102559478,0.003792076,0.114612022,0.003544294,0.012786265,0.071819459,0.050851347,0.031860709,-0.027630465,-0.104587283,0.080506139,-0.207664547,0.161388042,-0.224606143,0.069247881,-0.056539504,0.005023016,55.10266581,69.84349498,2.075292629,-0.003539291,-0.003539291,14.18,0.022109501,0.03960931,-0.009838501,0.143837602,0.006041418,0.032410264,0.003689091,0.064393565,0.049647107,-0.027076315,-0.085847145,0.042751451,-0.157282743,0.158585781,-0.216122524,0.099636572,-0.036169359,0.051038867,66.63317345,71.63941106,2.952454889,-0.016524691,-0.016524691
948,1209002,138,0,-0.003200614,0.065048435,0.04417912,0.10002194,-0.055319028,0.177362488,-0.002364196,-0.01042098,0.112397628,-0.001339597,-0.100897825,0.020857125,-0.103522758,-0.021960553,0.059022883,-0.291544096,0.025341149,-0.167653349,-0.016209567,71.95477976,-0.192055982,0.015890713,0.015890713,2,0.024481876,0.001524346,0.221430374,-0.068067785,0.08484578,0.106989521,-0.022053505,0.030598711,0.048049994,-0.014273095,0.004886787,-0.178286715,0.117025174,-0.294562296,0.259776024,-0.435971198,0.117488908,-0.192837835,12.65866722,69.88275523,0.185697131,0.019593041,0.019593041,4,-0.015742778,0.058323929,0.104400754,-0.028724994,0.12794206,-0.058240898,0.072253143,-0.006885835,0.08083577,-0.036248657,-0.068584675,0.031547057,-0.150849003,0.060299428,-0.02764524,-0.2375489,0.070539097,-0.167388252,29.26586621,68.98786948,0.501581113,0.015851713,0.015851713,6,-0.010231256,0.051657001,-0.000729736,0.12574013,-0.060472243,0.078996693,0.006848572,0.029735457,0.035451634,0.000837657,-0.083630843,0.041485808,-0.143606578,0.079683568,-0.119527267,-0.019500884,0.01850179,-0.051795004,40.91828085,68.59959881,1.282846702,0.004096707,0.004096707,8,0.051256992,0.052661736,-0.016177415,0.125642649,-0.014925004,0.081445015,0.017041041,0.097996827,0.032290462,-0.013248279,-0.101911217,0.083598102,-0.144242302,0.112099578,-0.181213081,0.10183337,-0.046826353,0.049138336,49.39602676,68.74939707,1.711009838,-0.001210722,-0.001210722,10,0.010909185,0.089012747,-0.001525834,0.083991371,-0.014499531,0.031419069,0.063075623,0.070955679,0.025834938,-0.035068561,-0.130409394,0.092802884,-0.226153685,0.184423522,-0.21272953,0.062290791,-0.015902169,-0.020280995,54.96908442,69.86892746,2.072576642,-0.003539291,-0.003539291,14.18,-0.001915839,0.060284791,-0.006935503,0.117126889,-0.012671314,0.055070713,0.004682763,0.065490077,0.041678004,-0.026191177,-0.074955643,0.055578981,-0.19372359,0.14797729,-0.188365645,0.071216954,0.000742796,0.009986714,66.6958737,71.7573861,2.876632375,-0.016524691,-0.016524691
955,1257064,140,0,-0.012200619,0.090696365,0.08982322,0.093247542,-0.065776009,0.169982585,0.027857392,0.042288639,0.125411249,-0.009897132,-0.105806979,0.047414606,-0.106122916,-0.00038324,0.077787045,-0.283088015,0.038010464,-0.141201771,0.097134743,71.96499303,-0.21806359,0.015890713,0.015890713,2,0.015885543,-0.002549034,0.214637574,-0.094618618,0.087828944,0.085423746,0.023869744,0.020105885,0.057786128,0.00639922,0.035913698,-0.175566786,0.133768308,-0.25933852,0.240342597,-0.445583772,0.118148628,-0.198324594,12.60519059,69.73747699,0.043114312,0.019593041,0.019593041,4,0.010882125,0.060651169,0.07643593,-0.067940201,0.107495086,-0.04075096,0.101600306,0.003708652,0.073318494,0.016610672,-0.050813402,0.02044183,-0.13013736,0.025257913,-0.067610408,-0.208773566,0.050688351,-0.156753421,29.44121455,68.90207203,0.537330253,0.015851713,0.015851713,6,0.029873936,0.084267472,-0.025839926,0.128140556,-0.031283293,0.110097821,0.018808428,0.011264924,0.083497037,0.018223156,-0.09759141,0.045435489,-0.140347471,0.092592487,-0.082549702,-0.031954613,-0.01377031,-0.086874952,40.78749491,68.49757052,1.302126475,0.004096707,0.004096707,8,0.034151025,0.038250754,-0.003495858,0.123595958,-0.022831568,0.044797258,0.014616926,0.061483807,0.056583641,-0.013754725,-0.07300205,0.08054975,-0.150251342,0.13519183,-0.181117826,0.077432772,-0.047009908,0.038040815,49.35517723,68.877722,1.65671771,-0.001210722,-0.001210722,10,0.03664003,0.048813122,-0.014854699,0.090981408,0.012975685,0.034220953,0.042389397,0.063749739,0.01585482,-0.015015793,-0.07994394,0.060934372,-0.211161658,0.177830923,-0.226005694,0.090353883,-0.033936662,0.028444322,55.06801812,69.75399278,2.016377399,-0.003539291,-0.003539291,14.18,0.031168605,0.050417959,-0.034470802,0.115909673,-0.000451871,0.056119342,0.05445651,0.081032544,0.05823913,-0.058499494,-0.088847162,0.032353051,-0.153396343,0.154741346,-0.187499458,0.105310435,-0.013106813,0.026797962,66.76393933,71.64230846,3.021771032,-0.016524691,-0.016524691
957,1239525,156,0,0.023518658,0.039797786,0.053473963,0.126209826,-0.039389324,0.155288335,0.023134494,-0.003110393,0.116086477,-0.010005664,-0.119313807,0.028960739,-0.109941767,-0.037438337,0.06224964,-0.242393824,0.069168825,-0.151115391,-0.095499357,71.89451453,-0.221966256,0.015890713,0.015890713,2,0.02833535,0.025229348,0.206319586,-0.073112905,0.093751146,0.054736932,-0.02422615,0.059054188,0.082424314,-0.022851177,-0.013853016,-0.180971036,0.110271588,-0.29509447,0.256978757,-0.469374404,0.133461089,-0.180995956,12.55807743,69.82898928,0.085056088,0.019593041,0.019593041,4,0.005958035,0.045383824,0.098223268,-0.035762253,0.125051351,-0.014927286,0.07699279,0.021862437,0.113777061,0.011022936,-0.061888295,0.02451601,-0.148342924,0.030913173,-0.043920376,-0.240860334,0.052176741,-0.13553939,29.28547918,68.89911289,0.549982167,0.015851713,0.015851713,6,0.013690763,0.058705838,-0.003755337,0.154180206,-0.0436701,0.0994305,0.054983524,0.00804013,0.053273093,0.022475732,-0.084911138,0.044797732,-0.136819149,0.077038712,-0.090421875,-0.027923892,-0.019784854,-0.034288085,40.89824371,68.54143456,1.456335325,0.004096707,0.004096707,8,0.016546877,0.071330201,0.000834381,0.095158674,-0.020450685,0.102680229,0.011485623,0.054711338,0.057699009,-0.00842201,-0.081483032,0.058659351,-0.158099404,0.117647417,-0.195678353,0.123237565,-0.027604909,-0.000418244,49.51570421,68.7621006,1.765337676,-0.001210722,-0.001210722,10,0.060937583,0.084742317,0.020876637,0.103672727,0.012335945,0.049357073,0.050650879,0.056597807,0.042137239,0.008275558,-0.097639107,0.049025146,-0.21107924,0.141654263,-0.216412835,0.111400446,-0.056727014,-0.004018687,55.05899261,69.77697864,2.1118273,-0.003539291,-0.003539291,14.18,0.032340165,0.030650213,0.013475983,0.135698908,0.012367925,0.036118683,0.003475793,0.076921741,0.055036328,-0.049194398,-0.099224437,0.016067091,-0.161272733,0.156234227,-0.231740974,0.126891217,-0.013456964,0.007956243,66.82547451,71.71940522,2.874294663,-0.016524691,-0.016524691
991,1234069,144,0,0.008674175,0.070030003,0.053355005,0.099851298,-0.044970281,0.176655981,0.002027246,-0.00960056,0.083793702,0.004610362,-0.073008112,0.039007544,-0.108854751,-0.036340581,0.074832646,-0.25317069,0.05774259,-0.145030388,-0.03127401,71.88887827,-0.144169852,0.015890713,0.015890713,2,0.025827303,-0.006231464,0.190828229,-0.089689108,0.103415783,0.069048018,-0.002123656,0.055654081,0.06029406,0.011436883,0.001708337,-0.172888328,0.104824422,-0.294928828,0.255847962,-0.450177499,0.119408847,-0.187491075,12.61778822,69.89249418,0.152856695,0.019593041,0.019593041,4,0.04016943,0.031938683,0.111073463,-0.026562675,0.124385099,-0.029906914,0.102760967,0.029395814,0.057234739,0.002955115,-0.067693774,0.02815722,-0.149086562,0.036332161,-0.049722252,-0.23088589,0.077080311,-0.170150393,29.41577711,68.99265885,0.645456416,0.015851713,0.015851713,6,0.002172112,0.061474978,-0.02323865,0.12745292,-0.024412191,0.096946912,0.00745068,0.045153184,0.073981978,-0.003155564,-0.100044582,0.071516127,-0.147830523,0.049965801,-0.089553347,0.005245284,-0.022932326,-0.073647193,40.88710249,68.61402065,1.368182039,0.004096707,0.004096707,8,-0.001502044,0.062808229,-0.001365229,0.106222543,-0.026953788,0.068580384,0.054127431,0.05707909,0.034316129,-0.008593919,-0.083904404,0.068414448,-0.147989539,0.130994361,-0.206861622,0.071720699,-0.06524773,0.005712173,49.54168796,68.88273311,1.677512295,-0.001210722,-0.001210722,10,0.047238758,0.052266059,0.00990415,0.086710776,0.009264143,0.033361829,0.03735391,0.051119214,0.009412881,-0.002996999,-0.098546682,0.067080277,-0.206253651,0.154217388,-0.205697398,0.097486865,-0.025877748,0.004489881,55.06633561,69.68310951,2.013645521,-0.003539291,-0.003539291,14.18,0.040889309,0.022255246,0.009189297,0.10918321,-0.014447968,0.024675393,0.043300849,0.088087806,0.058696293,-0.025443863,-0.101089333,0.038336428,-0.187515886,0.168971929,-0.223103559,0.079241721,-0.018533795,0.019620055,66.80439067,71.71455405,2.992531825,-0.016524691,-0.016524691
994,1274624,155,0,0.016381233,0.057763591,0.08539828,0.071908541,-0.081863694,0.173265348,-0.001950979,0.010801828,0.100433083,-0.013136888,-0.114207499,0.048784682,-0.124213759,-0.041620652,0.085626364,-0.292033841,0.074362013,-0.161418628,0.079577251,72.04758107,-0.058334823,0.015890713,0.015890713,2,0.005989953,0.005203351,0.229457169,-0.090342812,0.100284457,0.091055085,0.003005342,0.066171837,0.081982052,-0.008074905,-0.003322067,-0.148913348,0.140979614,-0.294416556,0.26524894,-0.460782567,0.135463654,-0.163070683,12.71890134,69.85639491,0.098903727,0.019593041,0.019593041,4,0.020959889,0.030610039,0.071967555,-0.032060228,0.139798809,-0.027027459,0.115360461,0.006444664,0.059841399,0.016101729,-0.044218564,0.006011482,-0.147858301,0.073596686,-0.049657048,-0.216457287,0.094445214,-0.13256839,29.31496879,68.87254437,0.577121414,0.015851713,0.015851713,6,-0.009422982,0.078239903,0.011258072,0.16229495,-0.020830381,0.119514195,0.016286564,0.014626699,0.042850429,-0.029204536,-0.099458096,0.034538753,-0.126693089,0.062876291,-0.074480802,-0.016711977,0.001317322,-0.06087889,40.83294097,68.5514389,1.452634122,0.004096707,0.004096707,8,-0.006319455,0.057380871,0.001833047,0.137593197,-0.012998086,0.044309497,0.00427542,0.072754183,0.034223581,-0.001311039,-0.044098137,0.044515864,-0.173462825,0.123070811,-0.216720996,0.101494586,-0.018722388,0.013982509,49.47673971,68.83582453,1.778113131,-0.001210722,-0.001210722,10,0.057465157,0.056554061,0.035062159,0.071298181,0.015530068,0.050246678,0.07813524,0.073154296,0.02269504,-0.046527215,-0.104050404,0.08753553,-0.181374489,0.180147261,-0.187737883,0.085049991,-0.021346004,-0.019370744,54.96347756,69.71681884,2.077676662,-0.003539291,-0.003539291,14.18,0.011749615,0.026498337,-0.006390174,0.125924183,0.000738324,0.030321305,0.043081378,0.068824938,0.045241567,-0.008385607,-0.066642145,0.032220993,-0.197313447,0.114569945,-0.230770753,0.115816705,0.008222605,-0.005644786,66.72583488,71.72974041,2.923655868,-0.016524691,-0.016524691
1039,1279827,150,0,0.02212449,0.084382889,0.061924541,0.08304695,-0.035043575,0.182260803,-0.024866448,0.038911113,0.111304821,0.00638833,-0.071305784,0.029157987,-0.140994124,-0.013251931,0.053558661,-0.27088519,0.026090318,-0.157592871,-0.011566958,72.03430598,-0.065248944,0.015890713,0.015890713,2,0.014361196,-0.004933901,0.180274295,-0.049509697,0.104549052,0.077887899,0.004871898,0.027889046,0.095702503,-0.005108079,-0.012481274,-0.152506378,0.156362665,-0.298089143,0.246554883,-0.446567339,0.138445421,-0.19706215,12.54031505,69.85235295,0.194407943,0.019593041,0.019593041,4,0.039483234,0.056740713,0.102228196,-0.028247965,0.143977853,-0.063145153,0.097278689,0.011692987,0.074139844,-0.008200621,-0.039234728,0.011762887,-0.142156834,0.07972322,-0.058236311,-0.216328891,0.057853858,-0.144610143,29.35706375,69.0204707,0.603104706,0.015851713,0.015851713,6,0.030373479,0.047261529,-0.024485906,0.174344278,-0.058507285,0.063354892,0.028441938,0.041874446,0.062588457,-0.018889125,-0.051929042,0.022350871,-0.134270311,0.09823789,-0.090718192,-0.000879825,0.00968622,-0.047408453,40.91782459,68.53983174,1.415513461,0.004096707,0.004096707,8,0.021676669,0.025926235,-0.009680282,0.097661199,-0.014631748,0.064337636,0.046428,0.083984126,0.03974768,-0.028929363,-0.074173688,0.078441956,-0.142941324,0.129548505,-0.180133035,0.077526124,-0.067066133,0.038694136,49.52526871,68.81155726,1.611467075,-0.001210722,-0.001210722,10,0.023017925,0.060127783,0.016147883,0.093346787,-0.012738888,0.026954131,0.074386575,0.066392548,0.022796199,-0.041265759,-0.123246623,0.100428387,-0.204161042,0.185821628,-0.187033092,0.068646415,-0.038349537,-0.000298916,54.97197392,69.69940503,2.081666567,-0.003539291,-0.003539291,14.18,0.03298243,0.041670548,-0.005573444,0.107951641,-0.013218851,0.030515026,0.046640006,0.059823025,0.026161313,-0.061159353,-0.053368059,0.010893573,-0.176441414,0.16231792,-0.184341048,0.092453128,-0.028955804,0.005250922,66.80432642,71.68842929,2.92210866,-0.016524691,-0.016524691
1040,1291023,120,0,0.007866507,0.090682861,0.087576894,0.089686626,-0.058280382,0.167571811,0.023735622,0.011671404,0.129027864,-0.002817667,-0.101961991,0.009642037,-0.130277399,-0.022849484,0.078441255,-0.270728859,0.023334276,-0.151652346,0.081015931,71.88182633,-0.114880989,0.015890713,0.015890713,2,0.023057017,-0.002685997,0.229464743,-0.052848063,0.088983757,0.071297918,-0.013352718,0.030661071,0.087560213,-0.019010591,0.033987357,-0.179975341,0.14965136,-0.253938103,0.255643601,-0.458413431,0.144937189,-0.187288662,12.57602436,69.77346644,0.06335775,0.019593041,0.019593041,4,0.027994745,0.063735756,0.130517724,-0.060659291,0.140914122,-0.030693054,0.095759294,0.013910099,0.060403971,-0.027523172,-0.056188594,0.012825661,-0.120396823,0.071167351,-0.049346123,-0.210023231,0.104374522,-0.13165717,29.41241118,68.95535456,0.531633101,0.015851713,0.015851713,6,0.037055489,0.055913082,-0.042017465,0.125685827,-0.041003747,0.098301472,0.045446341,0.015152249,0.053879556,-0.001363139,-0.064946905,0.057215929,-0.145824388,0.049549715,-0.11574995,0.006513233,0.004357089,-0.049269872,40.8165841,68.51463145,1.397917142,0.004096707,0.004096707,8,0.019822819,0.031269292,-0.00626087,0.100647749,-0.009345831,0.046593252,0.008631937,0.077834229,0.054311744,-0.000709707,-0.05693734,0.052270276,-0.172686243,0.16324058,-0.209065381,0.089062004,-0.053313552,0.047365203,49.38476762,68.78934467,1.658646888,-0.001210722,-0.001210722,10,0.009742545,0.090930284,0.027250321,0.067325369,0.020942422,0.01740336,0.05317653,0.063603935,0.043922222,-0.016617589,-0.092170981,0.047854796,-0.17955921,0.182710819,-0.186728519,0.085950046,-0.036016495,0.002333252,55.04612804,69.70030032,2.06452877,-0.003539291,-0.003539291,14.18,0.004484639,0.073815213,0.011359425,0.144581472,-0.010966978,0.039123703,0.028219769,0.072930834,0.010369374,-0.050803955,-0.074032269,0.023345403,-0.149996427,0.154651234,-0.232906978,0.101974969,-0.001552694,-0.002935903,66.710528,71.66316672,2.991789689,-0.016524691,-0.016524691
1061,1229931,125,0,0.014365197,0.070254506,0.074796308,0.070425117,-0.069873704,0.159194742,-0.015618169,-0.003387523,0.097312221,-0.020987328,-0.076056701,0.049735182,-0.123862821,-0.031746841,0.084974803,-0.283202899,0.055902398,-0.173436468,0.033797072,72.02241811,-0.185104376,0.015890713,0.015890713,2,0.02395256,-0.016210935,0.20259367,-0.075022937,0.091791859,0.060807686,0.004095685,0.051670095,0.087390904,0.007775221,-0.018930109,-0.184979592,0.106988106,-0.29461685,0.253368436,-0.478065172,0.153459363,-0.189758287,12.69224603,69.88651252,0.179381554,0.019593041,0.019593041,4,0.02204233,0.038129743,0.094954028,-0.008766319,0.153196018,-0.043726966,0.11764453,-0.005224657,0.090079754,0.020136411,-0.048895659,0.023852858,-0.129937541,0.031558024,-0.026989843,-0.228090626,0.077677632,-0.124187847,29.27857964,68.89934453,0.499954794,0.015851713,0.015851713,6,0.006132544,0.043096038,-0.014519021,0.147430831,-0.045744177,0.113908067,0.029065383,0.032925452,0.051909366,0.015832192,-0.05631245,0.034118141,-0.155799293,0.069399497,-0.091475293,-0.02035093,0.00709974,-0.087332456,40.83426412,68.54819966,1.397151546,0.004096707,0.004096707,8,-0.008452348,0.065812772,-0.016883344,0.102923256,-0.020398011,0.049241203,0.021958862,0.05755797,0.02037626,-0.013376715,-0.045504055,0.029543932,-0.189277299,0.114819501,-0.215789642,0.131115216,-0.014433262,-0.000947517,49.38702116,68.77217683,1.772316429,-0.001210722,-0.001210722,10,0.033707584,0.098743531,0.028288071,0.098326383,-0.002283356,0.023568139,0.069099253,0.068973572,0.027385596,-0.029772575,-0.113379816,0.072185305,-0.187496649,0.184518334,-0.214744112,0.098524162,-0.051944139,-0.002344357,54.94312288,69.82644682,2.087057642,-0.003539291,-0.003539291,14.18,0.021813174,0.074373511,0.006543757,0.126621708,-0.040617707,0.058154222,0.015184033,0.054860839,0.046065162,-0.010963449,-0.081512285,0.032041422,-0.197795532,0.153141512,-0.202919348,0.123829579,0.009759293,0.003868352,66.80252607,71.6554538,2.87096485,-0.016524691,-0.016524691
1063,1254623,126,0,0.024144571,0.08299808,0.082594514,0.101490545,-0.030169935,0.127526361,-0.019174045,0.019481197,0.114887835,-0.002694984,-0.082756974,0.046243999,-0.100342079,-0.004243867,0.057408013,-0.293500991,0.043414709,-0.183179855,-0.013563907,71.8680271,-0.197406182,0.015890713,0.015890713,2,0.007865707,0.027448798,0.175136866,-0.059046863,0.068077143,0.100088107,0.001952661,0.046666267,0.085565087,-0.031297423,-0.011809821,-0.15125915,0.125662652,-0.293484145,0.256629227,-0.443657911,0.128381495,-0.174065325,12.57333345,69.89061506,0.01678665,0.019593041,0.019593041,4,0.006857664,0.060151867,0.073928203,-0.06726741,0.157609091,-0.009833981,0.086812753,-0.000790475,0.062651518,-0.013847536,-0.032132736,0.020652393,-0.14014878,0.023080899,-0.06740462,-0.202406952,0.103815119,-0.170159039,29.25177796,68.91702128,0.562474927,0.015851713,0.015851713,6,0.041646366,0.094132876,-0.009908557,0.157664219,-0.021148981,0.072163639,0.041712273,0.015517662,0.081709977,-0.005805776,-0.097938266,0.071616689,-0.148926725,0.097718711,-0.071374495,0.001434768,-0.035928556,-0.087427597,40.97700947,68.53714979,1.335193604,0.004096707,0.004096707,8,0.033363099,0.062418272,-0.03039232,0.125551427,0.010373026,0.102934772,0.047107663,0.078333941,0.028346093,-0.012150406,-0.078082656,0.035945627,-0.169670908,0.147190871,-0.222359481,0.10916362,-0.044617647,0.020385667,49.38733485,68.71116178,1.681867418,-0.001210722,-0.001210722,10,0.022930676,0.072529146,-0.017207643,0.070361894,0.034297947,0.01059196,0.067721144,0.028526857,0.048779539,-0.00517086,-0.076177476,0.070053956,-0.167857063,0.165894879,-0.224662664,0.102188226,-0.02281847,-0.008567376,55.00812113,69.81374918,2.053364519,-0.003539291,-0.003539291,14.18,0.024376583,0.027385317,-0.003288572,0.128449312,-0.034847767,0.068144421,0.021011442,0.068244428,0.043160564,-0.035309147,-0.077619375,0.027842725,-0.171311252,0.148025659,-0.207869484,0.085503729,-0.045744139,0.039431851,66.71561319,71.68250557,3.030592966,-0.016524691,-0.016524691
1174,1252679,156,0,-0.002648899,0.076619675,0.091788277,0.087321783,-0.053046306,0.161097393,-0.010943726,0.029668933,0.108558755,0.002777929,-0.105003114,0.053880795,-0.086489995,-0.026065018,0.053237233,-0.267934913,0.064214386,-0.168288861,-0.07736087,71.97708764,-0.192006659,0.015890713,0.015890713,2,0.010775447,0.034844915,0.177218503,-0.071037232,0.062306506,0.089250282,0.004609225,0.03471181,0.073619951,-0.026205896,0.005636354,-0.158038542,0.108348954,-0.282200248,0.248056851,-0.479747305,0.158291541,-0.197650053,12.57271699,69.79636843,0.109946245,0.019593041,0.019593041,4,0.029612233,0.066829804,0.084645051,-0.012910647,0.158303797,-0.036246363,0.097970793,0.019206472,0.094861458,0.003241012,-0.055812945,-0.008307655,-0.133697236,0.075858397,-0.057068336,-0.251113675,0.06850384,-0.150765375,29.45007754,68.99012564,0.474907598,0.015851713,0.015851713,6,0.0399327,0.080618788,-0.003777545,0.168202119,-0.051299985,0.108027214,0.062386972,0.045948764,0.024604131,-0.014801656,-0.081378814,0.022416401,-0.150951288,0.070475088,-0.095088663,-0.000395012,-0.005377512,-0.041080818,40.89387295,68.55039454,1.280762602,0.004096707,0.004096707,8,0.047801596,0.062723963,0.01024534,0.136540685,0.000856756,0.094067485,0.048599667,0.089190852,0.037289004,-0.029217548,-0.092116123,0.070902255,-0.190470878,0.157598997,-0.18003463,0.076005619,-0.026438792,0.008256675,49.37034999,68.79726798,1.639446429,-0.001210722,-0.001210722,10,0.061442076,0.048802127,0.00995202,0.116462951,-0.013970146,0.059876056,0.060802729,0.074387118,0.045342156,-0.04166994,-0.130473293,0.050042322,-0.184371207,0.172621017,-0.220139023,0.099856114,-0.046304786,-0.022224348,54.98771959,69.83225976,2.157875681,-0.003539291,-0.003539291,14.18,0.052300061,0.043262748,-0.02602704,0.145456727,0.007462151,0.032589845,0.010203629,0.049075464,0.018155298,-0.057515029,-0.072347809,0.051050563,-0.158295949,0.163788533,-0.207198108,0.076001986,-0.029914646,0.001538226,66.68899875,71.69646616,2.895697377,-0.016524691,-0.016524691
